,EXEC,MEM,INST,L3MISS,INSTnom%,L3MPI,L2MPI,L3HIT,PhysIPC%,L2MISS,FREQ,IPC,GT,Pred
4419,0.5792670977856161,0.23879581151832463,0.2620678614845754,0.41601976005645747,0.579607843137255,0.20128571428571432,0.02493975903614458,0.3169672678690714,0.8694704049844239,0.02373113854595336,0.3384484228473998,0.8711943793911008,1.027693732521231,1.0280354402918013
1360,0.6110131295316481,0.2311634671320536,0.2465604866596295,0.4004940014114327,0.6109803921568628,0.18300000000000005,0.023240963855421685,0.3336673346693386,0.924922118380062,0.023415637860082307,0.33589087809036655,0.9242779078844653,1.0257196511711062,1.0289533449866002
6305,0.9519890260631001,0.22799883653286795,0.2366882042913534,0.42237120677487666,0.952156862745098,0.12471428571428576,0.015265060240963855,0.3099532398129592,0.9626168224299065,0.02382716049382716,0.5021312872975277,0.9664324746291959,1.0311352786344656,1.0287016174525023
2041,0.5392906133646873,0.2315066899360094,0.4332708477414188,0.3941425546930135,0.5388235294117647,0.20657142857142868,0.16313253012048196,0.8931195724782899,0.5258566978193147,0.14389574759945128,0.5208866155157715,0.5277127244340359,1.077072789178834,1.0544672033350737
335,0.9488536155202822,0.23728912158231533,0.2374310732024901,0.41319689484827116,0.9490196078431374,0.12171428571428573,0.015024096385542165,0.3159652638610554,0.9595015576323989,0.02353909465020576,0.5021312872975277,0.9617486338797813,1.0333645780709708,1.0277935650149685
2546,0.41309033901626485,0.2493077370564282,0.36523721451824825,0.43119266055045896,0.41333333333333333,0.29100000000000004,0.03681927710843373,0.3316633266533066,0.6242990654205607,0.02517146776406036,0.3371696504688832,0.626073380171741,1.0388735422405686,1.032479648265974
412,0.41309033901626485,0.2607969749854567,0.36584526759458275,0.414255469301341,0.4141176470588236,0.2792857142857144,0.03630120481927711,0.346693386773547,0.6224299065420561,0.02473251028806585,0.3375959079283887,0.624512099921936,1.017614508310223,1.0317128542843834
2042,0.4158338232412306,0.2494182664339733,0.36349354572919534,0.398376852505293,0.4164705882352943,0.26714285714285724,0.03424096385542168,0.34201736806947225,0.6271028037383176,0.02353909465020576,0.3371696504688832,0.6276346604215458,1.0287620408266,1.0321552588120846
5881,0.5577111503037429,0.2530541012216405,0.41665085955116166,0.4389555398729712,0.5576470588235294,0.22228571428571434,0.08602409638554216,0.7808951235804943,0.5470404984423675,0.0784636488340192,0.5183290707587382,0.5480093676814989,1.0542350193173002,1.0504685010577568
2141,0.5588869292572997,0.23076788830715542,0.4235546880379818,0.38920254057868736,0.5592156862745099,0.19657142857142865,0.08819277108433733,0.8079492317969272,0.538006230529595,0.08079561042524007,0.5272804774083546,0.5386416861826698,1.0876186646906978,1.059183481616133
900,0.6067019400352733,0.24659685863874356,0.24865533405508355,0.43154551870148217,0.6070588235294118,0.19642857142857148,0.024265060240963855,0.31429525718102863,0.9165109034267913,0.024540466392318248,0.33631713554987214,0.9180327868852459,1.028786930279203,1.0279883933882348
2396,0.4142661179698216,0.26227457824316475,0.36701191646754944,0.4216654904728301,0.4149019607843138,0.2880000000000001,0.03690361445783132,0.3406813627254509,0.6211838006230528,0.02488340192043896,0.3388746803069054,0.6229508196721313,1.0360683896809857,1.031779586409416
4898,0.6055261610817166,0.24478184991274007,0.24805479263938485,0.4308398023994356,0.6054901960784314,0.19828571428571432,0.02419277108433735,0.30828323313293254,0.9177570093457943,0.024211248285322357,0.3350383631713555,0.9211553473848557,1.0231966514999262,1.0282277887860745
807,0.8677248677248677,0.21144269924374642,0.4410507504788159,0.3722653493295697,0.8682352941176471,0.12014285714285715,0.4783132530120481,0.9799599198396793,0.5186915887850467,0.6858710562414265,0.850383631713555,0.5199063231850118,1.1052022247892228,1.1336699000590995
2040,0.6145404663923183,0.224933100639907,0.24671126777989486,0.40155257586450255,0.6141176470588235,0.1815714285714286,0.023337349397590364,0.34101536406145627,0.9230529595015577,0.023758573388203013,0.3380221653878943,0.92583918813427,1.0336452569623202,1.0293247859439105
6844,0.38741916519694297,0.8538394415357768,0.6604082949579094,0.4983239237826395,0.38705882352941173,0.354857142857143,0.055192771084337344,0.406563126252505,0.39789719626168224,0.03654320987654321,0.5677749360613811,0.3988290398126464,1.084506215324866,1.0827557535682204
3419,0.5816186556927296,0.22210005817335665,0.2604078908655123,0.3856739590684546,0.5819607843137254,0.18571428571428575,0.023204819277108435,0.3243152972611891,0.8753894080996886,0.022222222222222223,0.3380221653878943,0.879000780640125,1.0289332979700718,1.0290833880662469
904,0.39094650205761317,0.8673647469458989,0.6571804929297671,0.5139378969654201,0.39117647058823535,0.3750000000000001,0.057316265060240956,0.3965430861723447,0.40023364485981305,0.037325102880658434,0.569693094629156,0.4015222482435598,1.0852374335090722,1.0854328123232138
2123,0.21673525377229072,0.2504828388598022,0.4433794297542779,0.4343683839096685,0.21701960784313729,0.5685714285714287,0.1055421686746988,0.44021376085504343,0.5152647975077881,0.03740740740740742,0.21398124467178176,0.516783762685402,1.0519939897309207,1.050400035879928
231,0.5702527924750147,0.2426119837114602,0.4281531076425683,0.41107974594213137,0.5701960784313725,0.20400000000000004,0.07156626506024097,0.7458249832999331,0.532398753894081,0.06666666666666667,0.5443307757885761,0.5339578454332553,1.0694515122207933,1.0571726341176761
5684,0.38918283362727807,0.8673647469458989,0.6524373028783905,0.502028934368384,0.3894117647058824,0.355607142857143,0.05575301204819277,0.40831663326653306,0.4009345794392523,0.03686213991769547,0.5645780051150895,0.40234192037470734,1.085650778045628,1.082973527815463
3180,0.6106212032137958,0.23787667248400238,0.24851120156647044,0.41319689484827116,0.6109803921568628,0.1898571428571429,0.023506024096385542,0.31496325985303936,0.9161993769470407,0.02358024691358025,0.3384484228473998,0.9211553473848555,1.0281628027541143,1.028401685181428
325,0.9586517734665881,0.20983711460151255,0.2361074892669741,0.3786167960479888,0.9584313725490194,0.11014285714285715,0.013722891566265058,0.32030728122912494,0.9657320872274142,0.021769547325102882,0.504688832054561,0.9679937548790007,1.021276015679522,1.0296055466547538
3956,0.4060356652949245,0.27371727748691105,0.3708180365617077,0.47000705716302066,0.40627450980392155,0.3235714285714287,0.04108433734939759,0.33533734134936544,0.6146417445482866,0.027489711934156377,0.33589087809036655,0.6151444184231072,1.0308757866826999,1.0316373655051587
1997,0.8841857730746621,0.23332751599767312,0.4417801897880464,0.4019054340155259,0.8854901960784315,0.12742857142857145,0.5228915662650603,0.9806279225116902,0.5161993769470403,0.7626886145404663,0.86999147485081,0.518345042935207,1.053258011482158,1.1127876364832228
2393,0.2284930433078581,0.23750436300174527,0.4920959484522403,0.4054340155257588,0.2287843137254902,0.5077142857142857,0.1259036144578313,0.5093520374081497,0.46292834890965734,0.04663923182441702,0.2506393861892583,0.46416861826697897,1.063010851241843,1.058098363228474
437,0.8865373309817753,0.19190663176265277,0.43385322012306654,0.3503881439661257,0.8864705882352941,0.1100357142857143,0.47168674698795177,0.9814629258517035,0.5259345794392524,0.6944444444444444,0.8561381074168798,0.5281030444964872,1.112160372352963,1.165162317558237
2975,0.953556731334509,0.23681791739383376,0.2367054820637668,0.41566690190543404,0.9545098039215684,0.12257142857142861,0.01516867469879518,0.3169672678690715,0.9626168224299065,0.02370370370370371,0.5038363171355499,0.9648711943793912,1.0272342106704029,1.0279722741497639
4807,0.9129923574368018,0.15705497382198957,0.4248421788339271,0.31651376146789,0.913529411764706,0.09589285714285717,0.4874096385542168,0.9847194388777555,0.5373831775700934,0.7479423868312757,0.8634910485933504,0.5386416861826698,1.2856618667141084,1.2276900858223332
3184,0.38683127572016457,0.8686736474694592,0.6708701570332991,0.5126146788990825,0.38705882352941173,0.3632142857142858,0.05675602409638554,0.40506012024048094,0.39345794392523364,0.03767489711934156,0.5760869565217391,0.39449648711943797,1.0703456508433862,1.085849415119583
619,0.582010582010582,0.23039557882489822,0.26051102270347887,0.40014114326040945,0.5819607843137254,0.1924285714285715,0.024012048192771078,0.3209752839011356,0.8741433021806855,0.023004115226337447,0.3384484228473998,0.8758782201405153,1.022074409008234,1.0285097602445683
4812,0.41191456006270827,0.267283304246655,0.36776221428789413,0.4294283697953424,0.4125490196078432,0.2930000000000001,0.037975903614457816,0.3460253841015364,0.619626168224299,0.025569272976680386,0.3380221653878943,0.6213895394223264,1.019455582128019,1.0316304473120173
2294,0.3900646678424456,0.862129144851658,0.6550570529137032,0.4991178546224419,0.3905882352941177,0.3527142857142858,0.05476807228915662,0.406563126252505,0.40023364485981305,0.03648148148148148,0.5677749360613812,0.4015222482435598,1.0870520068676115,1.0834928556555492
611,0.570840681951793,0.19642670157068065,0.4287149347404518,0.33450952717007776,0.5705882352941176,0.1656428571428572,0.08593373493975902,0.8316633266533066,0.5313084112149532,0.08045267489711934,0.5457161125319693,0.531615925058548,1.1026633872901013,1.074010052833777
2540,0.6141485400744661,0.23129726585223975,0.24627673262556474,0.40014114326040945,0.6149019607843138,0.18228571428571433,0.02260240963855421,0.3186372745490982,0.925545171339564,0.02286694101508917,0.3375959079283887,0.927400468384075,1.027785107848736,1.0289342959501333
2043,0.22300607485792667,0.21336823734729493,0.4585096724189748,0.3659139026111505,0.22298039215686277,0.4700000000000002,0.10963855421686747,0.5240480961923848,0.49688473520249216,0.03953360768175583,0.22804774083546459,0.49804839968774417,1.0937135427733065,1.061267618416768
1906,0.4138741916519695,0.2555439208842351,0.3651693785545382,0.41178546224417806,0.4149019607843138,0.2777142857142858,0.03546987951807229,0.3380093520374081,0.6239875389408099,0.024279835390946504,0.3371696504688832,0.626073380171741,1.038497119347256,1.031837890765223
2542,0.4142661179698216,0.2579755671902269,0.3646263846928501,0.411785462244178,0.41490196078431374,0.27828571428571436,0.03586746987951806,0.34335337341349365,0.6246105919003115,0.024417009602194787,0.33631713554987214,0.626073380171741,1.025525301992179,1.0317324265551355
4816,0.4087791495198902,0.262065154159395,0.36632050396178933,0.42766407904022596,0.4094117647058824,0.2892857142857143,0.0364578313253012,0.33032732130928516,0.6221183800623054,0.024814814814814817,0.3337595907928389,0.6229508196721313,1.041005059893175,1.0313945374131341
4417,0.84891240446796,0.18056282722513092,0.4560908175409687,0.297194777699365,0.8488235294117648,0.09728571428571431,0.5521084337349397,0.9869739478957916,0.5007009345794393,0.7777777777777778,0.8615728900255755,0.5011709601873537,1.2396547198022498,1.1840453032769798
2979,0.5753478346070938,0.237347294938918,0.26221633737400324,0.4121383203952012,0.5749019607843138,0.19985714285714296,0.02472289156626506,0.3169672678690714,0.8691588785046729,0.023484224965706443,0.33631713554987214,0.8711943793911008,1.02859311448548,1.0281443101884573
2972,0.40956300215559466,0.26601512507271674,0.3690714007620027,0.4283697953422725,0.4094117647058824,0.29300000000000015,0.0376144578313253,0.34235136940547756,0.6177570093457943,0.02532235939643347,0.33674339300937767,0.6198282591725215,1.025862372090243,1.0317409036362037
6849,0.5800509504213208,0.22336242001163473,0.2610493923684679,0.38673253352152454,0.5811764705882353,0.18571428571428575,0.023277108433734938,0.3246492985971944,0.8732087227414329,0.022345679012345677,0.3375959079283887,0.8758782201405153,1.028360428207418,1.0289142771663613
1909,0.6298255927885557,0.23760325770796983,0.25185978802616504,0.3997882851093862,0.6298039215686274,0.17714285714285719,0.021951807228915658,0.3152972611890447,0.9018691588785046,0.02278463648834019,0.3537936913895994,0.9039812646370025,1.0327140407022282,1.0276273413734378
1581,0.5702527924750147,0.23016870273414786,0.41306491141906215,0.3913196894848272,0.5701960784313725,0.19171428571428575,0.10578313253012046,0.8463593854375416,0.5520249221183801,0.09958847736625517,0.525149190110827,0.5526932084309134,1.0343374478789402,1.0557897389785087
2392,0.409954928473447,0.2564630599185574,0.36757266912530334,0.4354269583627383,0.4094117647058824,0.30028571428571443,0.03815662650602409,0.3366733466933868,0.619626168224299,0.025555555555555557,0.33589087809036655,0.6213895394223264,1.0327246591535335,1.0324058709279167
1195,0.9523809523809523,0.23319371727748697,0.2374617988570597,0.40649258997882864,0.9529411764705883,0.11871428571428576,0.014566265060240963,0.3099532398129592,0.9626168224299065,0.022976680384087785,0.5038363171355499,0.9648711943793912,1.0298218470123162,1.028259622569772
1468,0.6027826768567509,0.24766724840023274,0.25029579681343556,0.432604093154552,0.6031372549019609,0.19971428571428576,0.024686746987951803,0.3173012692050768,0.909968847352025,0.024636488340192046,0.33631713554987214,0.9117876658860264,1.0344961233573584,1.0278636225536681
4661,0.561238487164413,0.22874927283304253,0.4121233846187841,0.38637967537050116,0.5623529411764706,0.19100000000000006,0.06999999999999998,0.7648630594522378,0.5532710280373833,0.0654320987654321,0.515771526001705,0.5558157689305229,1.0348056969030544,1.0565823581878915
2142,0.4142661179698216,0.250715532286213,0.36421505724014597,0.3976711362032463,0.4149019607843138,0.269857142857143,0.03474698795180724,0.34301937207748834,0.6255451713395638,0.02358024691358025,0.33674339300937767,0.6276346604215458,1.0291574813379285,1.032186890162848
324,0.3838918283362728,0.8568935427574174,0.6644712450480736,0.4853563867325337,0.3835294117647059,0.3567857142857144,0.055219879518072286,0.4100701402805611,0.3948598130841121,0.03584362139917695,0.5652173913043478,0.39601873536299764,1.0806176583768694,1.0837745848335887
6754,0.3918283362727807,0.8721640488656198,0.6521986660752112,0.510497529992943,0.3917647058823529,0.3572142857142858,0.05528313253012047,0.40155310621242485,0.4025700934579439,0.03708847736625514,0.5687340153452685,0.4032786885245902,1.083062954185095,1.0850246661553666
3952,0.40485988634136777,0.28004653868528223,0.37344316791938037,0.4555398729710658,0.40470588235294114,0.31971428571428584,0.03983132530120481,0.3229792919171677,0.6102803738317757,0.026131687242798355,0.33674339300937767,0.6120218579234973,1.0252563957241916,1.031054194548539
6886,0.41348226533411714,0.2380279232111694,0.36537191287431325,0.46189131968948477,0.41333333333333333,0.3131428571428573,0.03913253012048193,0.3259853039412157,0.6236760124610592,0.02666666666666667,0.33674339300937767,0.624512099921936,1.0312337208185176,1.033693274795798
2938,0.6094454242602392,0.2369866201279815,0.24730802693685736,0.414255469301341,0.6101960784313725,0.19000000000000003,0.023493975903614454,0.3169672678690715,0.9227414330218067,0.023607681755829907,0.33631713554987214,0.9242779078844653,1.0264599852266152,1.0287230331478197
