Configuration,ACYC,AFREQ,EXEC,FREQ,INST,INSTnom,INSTnom%,IPC,L2HIT,L2MISS,L2MPI,L3HIT,L3MISS,L3MPI,PhysIPC,PhysIPC%,READ,TIME(ticks),WRITE
batch-4-learning-100-regular-3,4277.14285714,0.744285714286,0.2626,0.254285714286,4410.0,0.524857142857,13.1271428571,0.977571428571,0.713714285714,7.69257142857,0.00176657142857,0.715571428571,1.435,0.000584571428571,1.95428571429,48.8714285714,2.11628571429,2100.0,1.42142857143
batch-3-learning-78-regular-3,2723.33333333,0.723666666667,0.16825,0.162116666667,2831.66666667,0.3365,8.42333333333,0.979833333333,0.694166666667,5.37166666667,0.00182166666667,0.6785,1.38266666667,0.000664833333333,1.96,48.9666666667,1.93466666667,2100.0,1.433
batch-4-learning-100-regular-1,4307.14285714,0.76,0.262114285714,0.255842857143,4412.85714286,0.524571428571,13.1042857143,0.959285714286,0.731142857143,7.25571428571,0.00166771428571,0.717142857143,1.36642857143,0.000554,1.91714285714,47.9857142857,2.10114285714,2101.42857143,1.41571428571
batch-4-learning-100-regular-4,4267.14285714,0.76,0.261885714286,0.254114285714,4398.57142857,0.523285714286,13.0914285714,0.96,0.715714285714,7.43371428571,0.00170742857143,0.707571428571,1.41671428571,0.000587142857143,1.92,48.0142857143,2.09785714286,2101.42857143,1.41
batch-4-learning-100-regular-5,4321.42857143,0.754714285714,0.265142857143,0.257,4452.85714286,0.530857142857,13.2585714286,0.963857142857,0.715571428571,7.35857142857,0.00167685714286,0.705714285714,1.38571428571,0.000572,1.93142857143,48.2428571429,2.11171428571,2100.0,1.423
batch-2-learning-45-regular-5,2976.66666667,0.76,0.17845,0.1771,3000.0,0.3565,8.91833333333,0.9445,0.691166666667,5.00833333333,0.00175833333333,0.683166666667,1.38466666667,0.0006465,1.89,47.2666666667,1.985,2100.0,1.45783333333
batch-2-learning-45-regular-4,5148.0,1.0384,0.28166,0.306,4726.0,0.5624,14.094,0.9204,0.6894,7.932,0.00177,0.6768,1.9924,0.0006716,1.842,46.08,2.484,2100.0,1.786
batch-4-learning-56-regular-5,4297.14285714,0.754,0.257228571429,0.2553,4331.42857143,0.513714285714,12.8728571429,0.978,0.730142857143,6.97757142857,0.00167871428571,0.716571428571,1.31928571429,0.000557571428571,1.95714285714,48.9,2.065,2100.0,1.40642857143
batch-5-learning-34-regular-1,4100.0,0.735,0.258728571429,0.243814285714,4344.28571429,0.517714285714,12.9228571429,0.983428571429,0.711142857143,8.21071428571,0.00171242857143,0.722857142857,1.31214285714,0.000508714285714,1.96571428571,49.1428571429,2.07314285714,2100.0,1.39528571429
batch-2-learning-45-regular-1,2244.71428571,0.904428571429,0.127328571429,0.133514285714,2143.14285714,0.254928571429,6.36142857143,0.846428571429,0.661142857143,3.60914285714,0.00165542857143,0.663857142857,1.28185714286,0.000682571428571,1.69428571429,42.3142857143,1.65014285714,2100.0,1.20728571429
batch-4-learning-56-regular-2,4341.42857143,0.76,0.259028571429,0.2588,4358.57142857,0.517714285714,12.9514285714,0.973285714286,0.727285714286,6.96285714286,0.00170428571429,0.711714285714,1.36971428571,0.000594428571429,1.94857142857,48.6857142857,2.05171428571,2100.0,1.39657142857
batch-2-learning-45-regular-3,4166.0,0.974,0.23808,0.248,4000.0,0.4768,11.894,0.9264,0.6918,6.474,0.00159,0.7058,1.7802,0.0005594,1.854,46.34,2.374,2100.0,1.754
batch-2-learning-45-regular-2,3340.0,0.783,0.19875,0.1987,3346.66666667,0.397333333333,9.93,0.971166666667,0.699166666667,5.70716666667,0.0017415,0.695666666667,1.38916666667,0.000648333333333,1.94333333333,48.5333333333,2.049,2100.0,1.48816666667
batch-1-learning-89-regular-4,3060.0,0.76,0.17665,0.180666666667,3000.0,0.353,8.84166666667,0.944,0.6915,4.60333333333,0.00161516666667,0.6745,1.26566666667,0.00061815,1.88833333333,47.2,1.8625,2125.0,1.39816666667
batch-4-learning-78-regular-4,4238.57142857,0.742714285714,0.260857142857,0.2519,4384.28571429,0.521285714286,13.0357142857,0.963142857143,0.718571428571,7.04514285714,0.00163628571429,0.700285714286,1.41814285714,0.000566285714286,1.92857142857,48.2,2.10614285714,2100.0,1.41928571429
batch-2-learning-56-regular-3,2925.0,0.76,0.174916666667,0.174016666667,2940.0,0.350666666667,8.75333333333,0.971333333333,0.714333333333,4.885,0.0017255,0.684166666667,1.31983333333,0.000635333333333,1.945,48.5833333333,1.97383333333,2100.0,1.4485
batch-5-learning-34-regular-4,4118.57142857,0.728714285714,0.261571428571,0.244771428571,4400.14285714,0.523,13.09,0.990857142857,0.689142857143,8.52514285714,0.00171557142857,0.710571428571,1.42142857143,0.000502428571429,1.98428571429,49.6,2.152,2100.0,1.38957142857
batch-1-learning-89-regular-2,2585.0,0.721833333333,0.151533333333,0.15365,2548.33333333,0.303166666667,7.57833333333,0.955,0.704833333333,4.22166666667,0.001685,0.679,1.24866666667,0.000627783333333,1.91,47.75,1.82183333333,2100.0,1.38016666667
batch-5-learning-34-regular-5,4084.28571429,0.729714285714,0.250657142857,0.2428,4212.85714286,0.501714285714,12.5285714286,0.986285714286,0.716428571429,8.03557142857,0.00175842857143,0.713857142857,1.33014285714,0.000550857142857,1.97285714286,49.3,2.03871428571,2100.0,1.37657142857
batch-1-learning-89-regular-3,2985.0,0.76,0.174983333333,0.17695,2951.66666667,0.35,8.75,0.937833333333,0.693333333333,4.8045,0.0016655,0.678166666667,1.32066666667,0.000642333333333,1.88,46.9666666667,1.87116666667,2108.33333333,1.40566666667
batch-1-learning-45-regular-1,2976.66666667,0.76,0.174316666667,0.177016666667,2931.66666667,0.3485,8.725,0.972666666667,0.720166666667,4.635,0.00166833333333,0.6785,1.25316666667,0.000643316666667,1.945,48.6,1.87016666667,2100.0,1.40216666667
batch-1-learning-67-regular-2,2531.66666667,0.7185,0.145716666667,0.15055,2449.0,0.291333333333,7.29,0.946833333333,0.690166666667,3.96,0.00165333333333,0.683,1.2885,0.000618833333333,1.895,47.4,1.8255,2100.0,1.38166666667
batch-1-learning-67-regular-3,3008.33333333,0.76,0.177033333333,0.1789,2973.33333333,0.353833333333,8.83833333333,0.937833333333,0.694833333333,5.104,0.00172133333333,0.677333333333,1.3295,0.000657766666667,1.875,46.85,1.88166666667,2101.66666667,1.41166666667
batch-1-learning-67-regular-1,2820.0,0.745833333333,0.16755,0.167816666667,2815.0,0.334833333333,8.37,0.963333333333,0.6915,4.85433333333,0.00165283333333,0.690166666667,1.241,0.00058115,1.925,48.1166666667,1.8565,2100.0,1.3975
batch-3-learning-78-regular-1,2885.0,0.76,0.174633333333,0.171583333333,2933.33333333,0.348833333333,8.725,0.975333333333,0.713166666667,5.36766666667,0.001743,0.669166666667,1.38183333333,0.0006655,1.95333333333,48.7666666667,1.93983333333,2100.0,1.44433333333
batch-1-learning-67-regular-4,2873.33333333,0.740666666667,0.173,0.170866666667,2905.0,0.345833333333,8.65833333333,0.952833333333,0.692333333333,4.88983333333,0.00164433333333,0.674666666667,1.28583333333,0.000617983333333,1.90666666667,47.7,1.88166666667,2100.0,1.40783333333
batch-1-learning-67-regular-5,2837.5,1.0525,0.153875,0.16875,2585.0,0.30775,7.7,0.93475,0.67875,4.2,0.00167,0.63625,1.9005,0.0007,1.8725,46.775,2.3825,2100.0,1.915
batch-2-learning-78-regular-1,2690.0,0.7235,0.164833333333,0.159966666667,2770.0,0.3295,8.235,0.9875,0.695166666667,4.64883333333,0.00163216666667,0.685833333333,1.30683333333,0.000568666666667,1.975,49.3666666667,1.96116666667,2100.0,1.436
batch-4-learning-23-regular-5,4091.42857143,0.728571428571,0.254514285714,0.2432,4271.42857143,0.508571428571,12.7157142857,0.986857142857,0.727142857143,7.48285714286,0.00172857142857,0.703142857143,1.39228571429,0.000582714285714,1.97142857143,49.3142857143,2.112,2100.0,1.41385714286
